num_if,num_else,num_switch,num_loof,num_break,num_Priority,num_binSearch,num_minMax,num_sort,num_hash_map,num_hash_set,num_recursive,num_nasted_loop,num_vari,num_method,num_state,complexity,complexity_class,efficiency,filename
3,0,0,3,0,0,0,6,0,0,0,0,2,5,2,9,n_square,quadratic,inefficient,149.java
1,1,0,3,0,0,0,0,0,0,0,0,0,2,3,9,n_square,quadratic,inefficient,162.java
0,0,0,3,0,0,0,0,0,0,0,0,0,6,2,6,n_square,quadratic,inefficient,171.java
0,0,0,2,0,0,0,1,0,0,0,0,2,7,2,5,n_square,quadratic,inefficient,18.java
0,0,0,2,0,0,0,0,0,0,0,0,2,5,3,3,n_square,quadratic,inefficient,186.java
0,0,0,5,0,0,0,0,0,0,0,0,0,9,3,9,n_square,quadratic,inefficient,199.java
2,0,0,4,0,0,0,0,0,0,0,0,0,12,4,12,n_square,quadratic,inefficient,226.java
6,2,0,1,0,0,0,0,0,0,0,4,0,6,4,16,n_square,quadratic,inefficient,227.java
1,0,0,2,0,0,0,0,0,0,0,0,2,4,2,5,n_square,quadratic,inefficient,229.java
2,0,0,2,1,0,0,0,0,0,0,0,2,6,2,8,n_square,quadratic,inefficient,237.java
0,0,0,2,0,0,0,1,0,0,0,0,2,6,2,5,n_square,quadratic,inefficient,249.java
0,0,0,3,0,0,0,0,0,0,0,0,2,7,2,4,n_square,quadratic,inefficient,25.java
2,0,0,2,0,0,0,0,0,0,0,0,2,9,2,7,n_square,quadratic,inefficient,251.java
3,0,0,3,1,0,0,0,0,0,0,0,2,8,3,12,n_square,quadratic,inefficient,252.java
0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,n_square,quadratic,inefficient,254.java
1,0,0,2,0,0,0,0,0,0,0,0,2,5,3,5,n_square,quadratic,inefficient,257.java
1,0,0,2,0,0,0,0,0,0,0,0,2,5,2,4,n_square,quadratic,inefficient,258.java
0,0,0,2,0,0,0,0,0,0,0,0,0,6,2,2,n_square,quadratic,inefficient,26.java
2,1,0,5,0,0,0,0,0,1,0,0,2,14,3,12,n_square,quadratic,inefficient,264.java
2,0,0,2,0,0,0,0,0,0,0,0,2,7,2,8,n_square,quadratic,inefficient,271.java
2,0,0,2,1,0,0,0,0,0,0,0,2,7,2,8,n_square,quadratic,inefficient,274.java
1,0,0,2,0,0,0,0,0,0,0,0,2,5,2,4,n_square,quadratic,inefficient,278.java
2,0,0,4,0,0,0,0,0,0,0,0,2,9,2,10,n_square,quadratic,inefficient,285.java
0,0,0,3,0,0,0,0,0,0,0,0,2,4,2,5,n_square,quadratic,inefficient,288.java
0,0,0,3,0,0,0,0,0,0,0,0,2,4,2,7,n_square,quadratic,inefficient,290.java
1,0,0,2,0,0,0,1,0,0,0,0,2,3,3,7,n_square,quadratic,inefficient,293.java
1,0,0,2,0,0,0,1,0,0,0,0,2,4,2,6,n_square,quadratic,inefficient,295.java
0,0,0,4,0,0,0,3,0,0,0,0,2,11,2,7,n_square,quadratic,inefficient,298.java
1,0,0,7,0,0,0,0,0,0,0,2,0,9,4,9,n_square,quadratic,inefficient,30.java
2,0,0,4,0,0,0,0,0,0,0,0,2,8,2,9,n_square,quadratic,inefficient,303.java
6,0,0,3,0,0,0,0,0,0,0,0,3,8,2,15,n_square,quadratic,inefficient,304.java
1,0,0,2,0,0,0,2,1,0,0,0,2,6,2,7,n_square,quadratic,inefficient,305.java
0,0,0,2,0,0,0,1,0,0,0,0,2,6,2,4,n_square,quadratic,inefficient,307.java
4,0,0,2,0,0,0,0,0,0,0,3,2,4,3,14,n_square,quadratic,inefficient,311.java
3,0,0,2,0,0,0,0,0,0,0,0,2,5,2,8,n_square,quadratic,inefficient,314.java
2,0,0,6,0,0,0,1,0,0,0,0,2,11,2,10,n_square,quadratic,inefficient,317.java
2,0,0,4,0,0,0,0,0,0,0,0,2,4,2,7,n_square,quadratic,inefficient,318.java
2,0,0,4,0,0,0,0,0,0,0,0,2,8,2,9,n_square,quadratic,inefficient,319.java
2,0,0,4,0,0,0,1,0,0,0,0,2,8,2,9,n_square,quadratic,inefficient,322.java
2,0,0,4,0,0,0,0,0,0,0,0,2,7,2,7,n_square,quadratic,inefficient,323.java
3,0,0,3,0,0,0,0,0,0,0,0,2,7,2,11,n_square,quadratic,inefficient,324.java
2,0,0,4,0,0,0,0,0,0,0,0,2,3,2,7,n_square,quadratic,inefficient,325.java
2,0,0,8,0,0,0,2,0,0,0,0,2,6,2,17,n_square,quadratic,inefficient,328.java
1,0,0,4,0,0,0,1,0,0,0,0,2,8,2,6,n_square,quadratic,inefficient,332.java
0,0,0,5,0,0,0,3,0,0,0,0,2,8,2,6,n_square,quadratic,inefficient,335.java
1,0,0,4,0,0,0,1,0,0,0,0,2,3,3,8,n_square,quadratic,inefficient,337.java
2,0,0,2,1,0,0,1,0,0,0,0,2,3,2,10,n_square,quadratic,inefficient,339.java
5,0,0,1,0,0,0,1,1,0,0,2,0,4,3,13,n_square,quadratic,inefficient,342.java
5,0,0,2,0,0,0,1,0,0,0,0,2,5,3,13,n_square,quadratic,inefficient,344.java
2,0,0,2,0,0,0,1,0,0,0,0,2,8,2,8,n_square,quadratic,inefficient,346.java
2,1,0,2,0,0,0,1,0,0,0,0,2,9,2,10,n_square,quadratic,inefficient,348.java
2,2,0,3,2,0,0,1,0,0,0,0,3,7,2,11,n_square,quadratic,inefficient,357.java
5,0,0,8,0,0,0,0,0,0,0,0,2,7,2,22,n_square,quadratic,inefficient,363.java
3,0,0,7,0,0,0,0,0,0,0,0,2,6,2,11,n_square,quadratic,inefficient,366.java
2,1,0,2,0,0,0,1,0,0,0,0,2,7,2,9,n_square,quadratic,inefficient,367.java
2,0,0,3,0,0,0,0,0,0,0,0,2,7,2,9,n_square,quadratic,inefficient,368.java
3,0,0,4,0,0,0,0,0,0,0,0,2,10,3,14,n_square,quadratic,inefficient,369.java
3,0,0,4,0,0,0,0,0,0,0,0,2,8,2,12,n_square,quadratic,inefficient,370.java
0,0,0,4,0,0,0,0,0,0,0,0,2,11,3,9,n_square,quadratic,inefficient,371.java
5,0,0,3,0,0,0,2,0,0,0,0,2,8,2,14,n_square,quadratic,inefficient,372.java
3,0,0,3,0,0,0,2,0,0,0,0,2,7,2,9,n_square,quadratic,inefficient,373.java
3,0,0,1,0,0,0,0,0,0,0,2,0,5,3,6,n_square,quadratic,inefficient,375.java
2,0,0,1,0,0,0,0,0,0,0,2,0,6,3,6,n_square,quadratic,inefficient,376.java
6,2,0,1,0,0,0,0,0,0,0,4,0,6,4,16,n_square,quadratic,inefficient,384.java
5,1,0,1,0,0,0,0,0,0,0,6,0,5,4,13,n_square,quadratic,inefficient,387.java
4,0,0,1,0,0,0,0,0,0,0,2,0,8,4,12,n_square,quadratic,inefficient,396.java
5,0,0,4,0,0,0,0,0,0,0,2,2,7,2,16,n_square,quadratic,inefficient,401.java
4,0,0,1,0,0,0,1,0,0,0,2,0,6,4,12,n_square,quadratic,inefficient,402.java
4,0,0,1,1,0,0,0,0,0,0,2,0,9,5,13,n_square,quadratic,inefficient,403.java
8,1,0,0,0,0,0,0,0,0,0,2,0,2,4,13,n_square,quadratic,inefficient,407.java
4,0,0,0,0,0,0,0,0,0,0,2,0,2,3,9,n_square,quadratic,inefficient,416.java
4,0,0,0,0,0,0,0,0,0,0,2,0,2,4,10,n_square,quadratic,inefficient,421.java
6,0,0,1,0,0,0,0,0,0,0,2,0,10,5,17,n_square,quadratic,inefficient,423.java
2,0,0,5,0,0,0,0,0,0,0,0,2,12,4,12,n_square,quadratic,inefficient,465.java
2,0,0,5,0,0,0,0,0,0,0,0,2,11,4,11,n_square,quadratic,inefficient,467.java
2,0,0,3,1,0,0,0,0,0,0,0,2,9,2,10,n_square,quadratic,inefficient,471.java
2,0,0,4,1,0,0,0,0,0,0,0,3,9,2,10,n_square,quadratic,inefficient,488.java
2,0,0,4,1,0,0,0,0,0,0,0,3,9,3,9,n_square,quadratic,inefficient,489.java
2,0,0,5,1,0,0,0,0,0,0,0,3,10,3,11,n_square,quadratic,inefficient,490.java
3,0,0,4,0,0,0,0,0,0,0,1,2,10,6,11,n_square,quadratic,inefficient,497.java
2,0,0,2,0,0,0,0,0,0,0,0,2,3,2,9,n_square,quadratic,inefficient,522.java
2,0,0,2,1,0,0,0,0,0,0,0,2,4,2,8,n_square,quadratic,inefficient,550.java
2,0,0,3,0,0,0,1,0,0,0,0,2,12,1,10,n_square,quadratic,inefficient,556.java
11,0,0,9,0,0,0,1,0,0,0,1,2,23,12,50,n_square,quadratic,inefficient,560.java
5,0,0,6,0,0,0,0,0,0,0,0,2,11,5,23,n_square,quadratic,inefficient,565.java
6,1,0,7,1,0,0,1,1,0,0,0,4,20,3,30,n_square,quadratic,inefficient,576.java
3,0,0,4,0,0,0,0,0,0,0,0,2,10,1,10,n_square,quadratic,inefficient,581.java
3,0,0,4,0,0,0,0,0,0,0,0,2,11,6,20,n_square,quadratic,inefficient,583.java
3,1,0,5,1,0,0,1,2,1,0,0,2,16,2,19,n_square,quadratic,inefficient,585.java
2,0,0,4,0,0,0,0,0,0,0,0,2,10,6,20,n_square,quadratic,inefficient,587.java
6,2,0,6,1,0,0,0,2,0,0,0,0,9,2,27,n_square,quadratic,inefficient,592.java
4,2,0,6,0,0,0,0,0,0,1,0,2,16,2,22,n_square,quadratic,inefficient,595.java
4,0,0,3,0,0,0,0,0,0,1,0,2,10,2,18,n_square,quadratic,inefficient,596.java
3,0,0,4,0,0,0,0,1,0,0,0,0,9,1,17,n_square,quadratic,inefficient,598.java
7,1,0,5,0,0,0,0,0,0,0,0,2,12,1,25,n_square,quadratic,inefficient,608.java
2,0,0,3,1,0,0,1,0,0,1,0,2,11,1,11,n_square,quadratic,inefficient,609.java
2,1,0,2,1,0,0,0,0,0,0,0,2,8,2,8,n_square,quadratic,inefficient,61.java
4,1,0,4,1,0,0,0,1,0,0,0,2,12,6,24,n_square,quadratic,inefficient,613.java
5,1,0,5,2,0,0,0,0,0,0,0,2,12,2,24,n_square,quadratic,inefficient,623.java
5,1,0,8,0,0,0,0,0,0,0,1,2,10,8,35,n_square,quadratic,inefficient,624.java
10,0,0,6,2,0,0,0,0,0,0,0,3,13,1,34,n_square,quadratic,inefficient,625.java
1,0,0,4,0,0,0,1,0,0,0,0,2,11,1,10,n_square,quadratic,inefficient,628.java
3,1,0,5,0,0,0,1,0,0,0,0,2,10,2,18,n_square,quadratic,inefficient,630.java
1,0,0,3,0,0,0,0,0,0,0,0,2,12,1,8,n_square,quadratic,inefficient,634.java
13,0,0,11,0,0,0,0,0,0,0,1,0,27,16,53,n_square,quadratic,inefficient,635.java
0,0,0,4,0,0,0,1,0,0,0,0,0,9,2,8,n_square,quadratic,inefficient,655.java
7,2,0,3,1,0,0,1,0,0,0,0,2,10,1,25,n_square,quadratic,inefficient,656.java
1,0,0,2,0,0,0,0,0,0,0,0,2,7,2,6,n_square,quadratic,inefficient,68.java
6,1,0,7,1,0,0,1,1,0,0,0,4,20,3,30,n_square,quadratic,inefficient,681.java
3,0,0,4,0,0,0,0,0,0,0,0,2,10,1,10,n_square,quadratic,inefficient,686.java
3,0,0,4,0,0,0,0,0,0,0,0,2,11,6,20,n_square,quadratic,inefficient,688.java
3,1,0,5,1,0,0,1,2,1,0,0,2,16,2,19,n_square,quadratic,inefficient,690.java
2,0,0,4,0,0,0,0,0,0,0,0,2,10,6,20,n_square,quadratic,inefficient,692.java
6,2,0,6,1,0,0,0,2,0,0,0,0,9,2,27,n_square,quadratic,inefficient,697.java
0,0,0,2,0,0,0,1,0,0,0,0,2,7,2,5,n_square,quadratic,inefficient,7.java
4,2,0,6,0,0,0,0,0,0,1,0,2,16,2,22,n_square,quadratic,inefficient,700.java
4,0,0,3,0,0,0,0,0,0,1,0,2,10,2,18,n_square,quadratic,inefficient,701.java
3,0,0,4,0,0,0,0,1,0,0,0,0,9,1,17,n_square,quadratic,inefficient,703.java
2,0,0,3,0,0,0,0,0,0,0,0,2,8,1,10,n_square,quadratic,inefficient,705.java
9,0,0,8,1,0,0,0,0,0,0,1,3,26,8,50,n_square,quadratic,inefficient,706.java
26,4,0,30,1,0,0,8,0,0,0,1,3,47,16,115,n_square,quadratic,inefficient,710.java
2,0,0,2,1,0,0,1,0,0,0,0,2,3,2,10,n_square,quadratic,inefficient,72.java
2,0,0,7,0,0,0,0,0,0,0,0,2,12,8,16,n_square,quadratic,inefficient,720.java
4,0,0,4,0,0,0,1,0,0,0,1,2,16,4,18,n_square,quadratic,inefficient,729.java
20,4,0,16,0,0,1,0,1,0,0,1,0,32,17,84,n_square,quadratic,inefficient,731.java
1,0,0,2,0,0,0,4,0,0,0,0,2,7,1,5,n_square,quadratic,inefficient,732.java
2,0,0,4,0,0,0,0,0,0,0,0,2,10,1,12,n_square,quadratic,inefficient,734.java
2,0,0,4,0,0,0,0,0,0,0,0,2,4,2,7,n_square,quadratic,inefficient,74.java
3,0,0,4,1,0,0,0,0,0,0,0,3,11,1,10,n_square,quadratic,inefficient,741.java
5,0,0,2,0,0,0,0,0,0,0,0,2,14,2,11,n_square,quadratic,inefficient,75.java
4,0,0,7,0,0,0,0,0,0,0,0,3,13,1,22,n_square,quadratic,inefficient,759.java
2,1,0,3,0,0,0,0,0,0,0,0,2,8,1,11,n_square,quadratic,inefficient,762.java
7,1,0,8,1,0,0,0,0,0,0,0,3,19,2,36,n_square,quadratic,inefficient,764.java
5,1,0,3,1,0,0,0,0,0,0,0,2,8,1,18,n_square,quadratic,inefficient,769.java
11,0,0,12,1,0,0,0,0,0,0,1,2,27,9,61,n_square,quadratic,inefficient,790.java
12,0,0,14,0,0,0,2,0,0,0,1,2,38,9,44,n_square,quadratic,inefficient,807.java
2,2,0,3,0,0,0,1,0,0,0,0,2,12,1,12,n_square,quadratic,inefficient,811.java
3,0,0,6,0,1,0,0,0,0,0,0,2,13,2,18,n_square,quadratic,inefficient,815.java
1,0,0,2,0,0,0,0,0,0,0,0,2,4,2,4,n_square,quadratic,inefficient,82.java
1,0,0,2,0,0,0,1,0,0,0,0,2,10,1,6,n_square,quadratic,inefficient,821.java
4,1,0,8,0,0,0,0,1,0,0,0,2,10,2,19,n_square,quadratic,inefficient,822.java
12,0,0,16,2,0,0,0,0,0,0,1,4,29,16,53,n_square,quadratic,inefficient,823.java
1,1,0,2,0,0,0,0,0,0,0,0,0,7,1,7,n_square,quadratic,inefficient,826.java
1,0,0,5,0,0,0,0,0,0,0,0,2,16,5,17,n_square,quadratic,inefficient,831.java
9,0,0,7,0,0,0,0,0,0,0,1,3,11,11,34,n_square,quadratic,inefficient,839.java
2,0,0,2,0,0,0,0,0,0,0,0,2,5,2,8,n_square,quadratic,inefficient,84.java
6,4,0,8,0,0,0,0,0,0,0,0,2,30,3,35,n_square,quadratic,inefficient,840.java
10,0,0,7,3,0,0,0,0,0,0,1,2,14,3,36,n_square,quadratic,inefficient,843.java
1,0,0,4,0,0,0,0,0,0,0,1,2,9,12,20,n_square,quadratic,inefficient,852.java
2,0,0,4,0,0,0,0,0,0,0,0,2,11,2,14,n_square,quadratic,inefficient,863.java
10,2,0,15,1,0,0,2,0,0,0,1,3,29,9,60,n_square,quadratic,inefficient,865.java
0,0,0,2,0,0,0,0,0,0,2,0,2,7,1,4,n_square,quadratic,inefficient,877.java
13,0,0,7,1,0,0,1,0,0,0,1,4,27,10,53,n_square,quadratic,inefficient,894.java
20,2,0,9,1,0,0,0,0,0,0,1,2,21,13,82,n_square,quadratic,inefficient,905.java
5,0,0,8,0,0,0,2,0,0,0,1,2,22,7,34,n_square,quadratic,inefficient,906.java
5,0,0,5,1,0,0,0,0,0,1,1,2,15,22,30,n_square,quadratic,inefficient,908.java
6,1,0,7,0,0,0,0,0,0,0,0,2,17,6,34,n_square,quadratic,inefficient,911.java
1,0,0,2,0,0,0,0,0,0,0,0,2,3,2,4,n_square,quadratic,inefficient,92.java
22,3,0,19,0,0,0,0,0,0,1,2,2,48,31,113,n_square,quadratic,inefficient,922.java
1,0,0,4,0,0,0,0,0,0,0,0,2,7,1,10,n_square,quadratic,inefficient,928.java
9,1,0,12,0,0,0,0,0,0,0,1,2,16,14,50,n_square,quadratic,inefficient,933.java
2,0,0,2,0,0,0,0,0,0,0,0,2,3,2,9,n_square,quadratic,inefficient,94.java
5,1,0,9,1,0,0,0,0,0,0,1,2,17,10,41,n_square,quadratic,inefficient,943.java
5,0,0,5,0,0,0,0,0,0,0,0,2,11,2,22,n_square,quadratic,inefficient,949.java
12,0,0,2,0,0,0,3,0,0,0,0,0,16,3,29,n_square,quadratic,inefficient,986.java
9,2,0,32,0,0,0,6,1,0,0,1,2,67,34,125,n_square,quadratic,inefficient,987.java
9,0,0,5,0,0,0,2,0,0,0,0,0,4,1,22,n_square,quadratic,inefficient,988.java
14,4,0,4,0,0,0,5,0,0,0,0,0,16,1,40,n_square,quadratic,inefficient,989.java
14,4,0,4,0,0,0,5,0,0,0,0,0,15,1,40,n_square,quadratic,inefficient,990.java
4,0,0,6,0,0,0,1,0,0,0,0,2,13,1,13,n_square,quadratic,inefficient,991.java
10,5,0,8,0,0,0,2,0,0,0,1,0,29,12,48,n_square,quadratic,inefficient,992.java
9,0,0,6,0,0,0,3,0,0,0,0,2,20,7,28,n_square,quadratic,inefficient,993.java
3,0,0,2,0,0,0,0,1,0,0,0,2,7,2,8,n_square,quadratic,inefficient,144.java
0,0,0,2,0,0,0,1,0,0,0,0,2,4,2,4,n_square,quadratic,inefficient,294.java
2,0,0,3,0,0,0,0,0,0,0,2,0,7,6,8,n_square,quadratic,inefficient,31.java
4,1,0,2,0,0,0,0,0,0,0,0,2,6,2,10,n_square,quadratic,inefficient,340.java
4,1,0,2,0,0,0,0,0,0,0,0,2,6,2,10,n_square,quadratic,inefficient,73.java
0,0,0,4,0,0,0,0,1,0,0,0,0,10,2,6,nlogn,linearithmic,efficient,10.java
2,1,0,2,0,0,0,0,1,0,0,0,0,8,2,9,nlogn,linearithmic,efficient,1019.java
0,0,0,3,0,0,0,1,1,0,0,0,0,4,2,5,nlogn,linearithmic,efficient,1020.java
4,1,0,7,0,0,0,0,1,0,0,2,0,15,3,18,nlogn,linearithmic,efficient,1024.java
1,0,0,2,0,0,0,0,1,0,0,0,0,8,1,4,nlogn,linearithmic,efficient,1030.java
0,0,0,3,0,0,0,0,1,0,0,0,0,8,1,3,nlogn,linearithmic,efficient,1031.java
0,0,0,3,0,1,0,0,0,0,0,0,0,10,1,4,nlogn,linearithmic,efficient,1032.java
2,0,0,4,0,0,0,0,1,0,0,0,0,12,1,8,nlogn,linearithmic,efficient,1033.java
0,0,0,4,0,0,0,0,1,0,0,0,0,10,6,13,nlogn,linearithmic,efficient,1034.java
0,0,0,0,0,0,0,0,2,0,0,0,0,4,2,1,nlogn,linearithmic,efficient,108.java
2,1,0,1,0,0,1,2,1,0,0,0,0,7,3,9,nlogn,linearithmic,efficient,116.java
0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,nlogn,linearithmic,efficient,136.java
3,0,0,1,0,0,0,4,3,0,0,0,0,10,4,8,nlogn,linearithmic,efficient,138.java
4,0,0,1,0,0,0,0,0,0,0,2,0,4,3,13,nlogn,linearithmic,efficient,145.java
2,0,0,3,0,0,0,0,1,0,0,0,0,7,2,8,nlogn,linearithmic,efficient,15.java
4,1,0,3,0,0,0,0,0,0,0,2,0,6,5,22,nlogn,linearithmic,efficient,174.java
0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,2,nlogn,linearithmic,efficient,234.java
3,0,0,2,0,0,0,0,0,0,0,0,0,6,3,9,nlogn,linearithmic,efficient,315.java
2,0,0,1,0,0,0,2,1,0,0,0,0,5,2,6,nlogn,linearithmic,efficient,326.java
1,0,0,1,0,0,0,0,1,0,0,0,0,5,2,5,nlogn,linearithmic,efficient,327.java
0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,nlogn,linearithmic,efficient,41.java
7,0,0,3,0,0,0,0,0,1,0,0,0,9,2,12,nlogn,linearithmic,efficient,450.java
2,0,0,2,0,0,0,0,0,0,0,0,2,7,2,6,nlogn,linearithmic,efficient,457.java
1,0,0,1,0,0,0,0,0,0,0,0,0,4,2,4,nlogn,linearithmic,efficient,458.java
2,0,0,3,0,0,0,1,1,0,0,1,0,8,6,11,nlogn,linearithmic,efficient,459.java
2,1,0,1,1,0,0,0,1,0,0,0,0,5,2,7,nlogn,linearithmic,efficient,46.java
1,0,0,2,0,1,0,0,0,0,0,2,0,11,3,8,nlogn,linearithmic,efficient,460.java
4,1,0,6,0,0,0,0,1,0,0,1,0,14,5,16,nlogn,linearithmic,efficient,464.java
2,0,0,7,0,0,0,0,0,0,0,0,0,16,4,15,nlogn,linearithmic,efficient,466.java
0,0,0,2,0,0,0,0,1,0,0,0,0,6,2,5,nlogn,linearithmic,efficient,474.java
0,0,0,1,0,0,0,0,1,0,0,0,0,4,2,3,nlogn,linearithmic,efficient,475.java
1,0,0,1,0,0,0,0,1,0,0,0,0,8,2,5,nlogn,linearithmic,efficient,476.java
1,0,0,4,0,0,0,1,0,0,0,0,2,9,2,9,nlogn,linearithmic,efficient,477.java
0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1,nlogn,linearithmic,efficient,48.java
0,0,0,1,0,0,0,0,2,0,0,0,0,5,2,2,nlogn,linearithmic,efficient,480.java
1,0,0,2,0,1,0,0,0,0,0,0,0,6,2,5,nlogn,linearithmic,efficient,482.java
1,0,0,1,0,1,0,0,0,0,0,0,0,5,2,5,nlogn,linearithmic,efficient,483.java
2,0,0,1,0,0,0,0,2,0,0,0,0,5,2,5,nlogn,linearithmic,efficient,484.java
2,0,0,1,0,0,0,0,1,0,0,0,0,4,2,6,nlogn,linearithmic,efficient,485.java
2,0,0,1,0,0,0,0,1,0,0,0,0,6,2,7,nlogn,linearithmic,efficient,486.java
1,1,0,2,1,0,0,0,1,0,0,0,0,11,3,10,nlogn,linearithmic,efficient,491.java
0,0,0,2,0,0,0,0,1,0,0,0,0,7,3,6,nlogn,linearithmic,efficient,493.java
0,0,0,1,0,0,0,2,1,0,0,0,0,6,2,2,nlogn,linearithmic,efficient,498.java
6,0,0,3,0,0,0,0,0,0,0,1,0,13,10,24,nlogn,linearithmic,efficient,499.java
0,0,0,1,0,0,0,0,1,0,0,0,0,6,2,2,nlogn,linearithmic,efficient,501.java
0,0,0,1,0,0,0,0,1,0,0,0,0,5,3,2,nlogn,linearithmic,efficient,502.java
2,1,0,1,0,0,0,0,2,0,0,0,0,5,2,7,nlogn,linearithmic,efficient,503.java
4,0,0,1,0,0,0,1,1,0,0,0,0,10,2,10,nlogn,linearithmic,efficient,504.java
1,0,0,1,0,0,0,0,1,0,0,0,0,6,2,5,nlogn,linearithmic,efficient,505.java
1,0,0,2,0,0,0,0,1,0,0,0,0,6,2,6,nlogn,linearithmic,efficient,510.java
5,0,0,2,0,0,0,0,1,0,0,2,0,11,4,15,nlogn,linearithmic,efficient,523.java
0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,1,nlogn,linearithmic,efficient,525.java
0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,nlogn,linearithmic,efficient,546.java
2,1,0,6,0,0,0,0,2,0,0,0,0,12,2,14,nlogn,linearithmic,efficient,561.java
3,1,0,4,0,0,0,0,2,0,0,0,0,12,1,15,nlogn,linearithmic,efficient,562.java
2,1,0,6,0,0,0,0,2,0,0,0,0,13,1,17,nlogn,linearithmic,efficient,564.java
6,1,0,4,2,0,0,0,0,0,0,0,0,15,2,25,nlogn,linearithmic,efficient,572.java
4,0,0,5,0,0,0,0,0,0,0,0,0,13,3,18,nlogn,linearithmic,efficient,575.java
4,2,0,1,1,0,0,0,1,0,0,0,0,9,1,13,nlogn,linearithmic,efficient,577.java
3,0,0,1,0,0,0,0,0,0,0,0,0,9,2,8,nlogn,linearithmic,efficient,579.java
1,0,0,4,0,0,0,0,0,0,0,0,2,7,3,8,nlogn,linearithmic,efficient,58.java
2,1,0,3,0,0,0,0,0,0,0,0,0,8,2,13,nlogn,linearithmic,efficient,584.java
2,0,0,3,0,0,0,0,1,1,0,0,0,12,2,11,nlogn,linearithmic,efficient,586.java
1,0,0,2,0,0,0,0,1,0,0,0,0,10,1,5,nlogn,linearithmic,efficient,605.java
2,1,0,2,0,0,0,0,1,0,0,0,0,11,1,8,nlogn,linearithmic,efficient,606.java
3,0,0,2,0,0,0,1,1,0,0,0,0,10,1,10,nlogn,linearithmic,efficient,607.java
4,0,0,5,0,0,0,0,1,0,0,0,0,17,5,28,nlogn,linearithmic,efficient,610.java
8,1,0,2,0,0,0,0,1,0,0,0,0,20,2,21,nlogn,linearithmic,efficient,612.java
3,0,0,5,0,0,0,3,2,0,0,0,3,10,1,17,nlogn,linearithmic,efficient,626.java
9,1,0,9,0,0,0,1,2,0,0,1,0,25,10,56,nlogn,linearithmic,efficient,627.java
3,1,0,5,0,0,0,0,1,0,0,0,2,15,4,19,nlogn,linearithmic,efficient,629.java
3,0,0,5,0,0,0,0,0,1,0,1,0,11,6,19,nlogn,linearithmic,efficient,649.java
1,0,0,3,0,0,0,0,1,0,0,0,0,11,1,7,nlogn,linearithmic,efficient,651.java
3,1,0,13,0,0,0,8,0,0,0,1,2,41,14,45,nlogn,linearithmic,efficient,652.java
4,1,0,4,2,0,0,0,0,1,0,0,2,14,1,19,nlogn,linearithmic,efficient,661.java
7,1,0,4,0,0,0,0,0,1,0,0,0,10,5,22,nlogn,linearithmic,efficient,663.java
4,2,0,2,0,0,0,0,0,1,0,0,0,10,2,15,nlogn,linearithmic,efficient,664.java
2,0,0,5,0,1,0,0,0,0,1,0,0,17,2,12,nlogn,linearithmic,efficient,666.java
6,1,0,4,2,0,0,0,0,0,0,0,0,15,2,25,nlogn,linearithmic,efficient,677.java
4,0,0,5,0,0,0,0,0,0,0,0,0,13,3,18,nlogn,linearithmic,efficient,680.java
4,2,0,1,1,0,0,0,1,0,0,0,0,9,1,13,nlogn,linearithmic,efficient,682.java
3,0,0,1,0,0,0,0,0,0,0,0,0,9,2,8,nlogn,linearithmic,efficient,684.java
2,1,0,3,0,0,0,0,0,0,0,0,0,8,2,13,nlogn,linearithmic,efficient,689.java
2,0,0,3,0,0,0,0,1,1,0,0,0,12,2,11,nlogn,linearithmic,efficient,691.java
4,0,0,1,0,0,0,1,1,0,0,0,0,10,2,10,nlogn,linearithmic,efficient,70.java
2,1,0,3,1,0,0,0,1,0,0,0,0,12,5,17,nlogn,linearithmic,efficient,707.java
11,1,0,13,0,0,0,0,1,0,0,4,2,38,16,54,nlogn,linearithmic,efficient,727.java
1,0,0,7,0,0,0,0,0,1,0,0,2,23,6,21,nlogn,linearithmic,efficient,737.java
10,1,0,5,2,0,0,0,0,0,0,2,0,10,7,39,nlogn,linearithmic,efficient,744.java
18,2,0,9,2,0,0,0,1,0,0,1,0,21,11,71,nlogn,linearithmic,efficient,749.java
10,0,0,20,0,0,0,0,0,1,0,4,0,40,17,67,nlogn,linearithmic,efficient,751.java
14,1,0,8,1,0,0,0,2,0,0,1,0,21,9,48,nlogn,linearithmic,efficient,755.java
1,0,0,4,0,0,0,1,0,1,0,0,0,17,6,16,nlogn,linearithmic,efficient,760.java
1,0,0,2,0,0,0,0,1,0,0,0,0,10,1,5,nlogn,linearithmic,efficient,767.java
4,1,0,16,0,0,0,1,0,0,0,1,5,32,15,53,nlogn,linearithmic,efficient,784.java
21,5,0,11,0,0,0,0,0,0,0,1,2,21,12,85,nlogn,linearithmic,efficient,787.java
0,0,0,4,0,0,0,4,1,0,0,0,0,11,2,6,nlogn,linearithmic,efficient,788.java
2,0,0,5,1,0,0,0,1,0,0,0,0,10,7,22,nlogn,linearithmic,efficient,792.java
